site_id,survey_id,static_descriptors_reef_id (archived field),reef_name,orientation_of_transect,coordinates_in_decimal_degree_format,longitude_degrees,longitude_minutes,longitude_seconds,longitude_cardinal_direction,latitude_degrees,latitude_minutes,latitude_seconds,latitude_cardinal_direction,country,state_province_island,city_town,region,distance_from_shore (m),distance_from_nearest_river (km),distance_to_nearest_popn (km),errors,what_errors,year,date,depth (m),time_of_day_work_began,time_of_day_work_ended,method_used_to_determine_location (archived field),river_mouth_width,weather,air_temp (C),water_temp_at_surface (C),water_temp_at_3_m (C),water_temp_at_10_m (C),approx_popn_size_x_1000,horizontal_visibility_in_water (m),best_reef_area,why_was_this_site_selected,sheltered_or_exposed,any_major_storms_in_last_years,when_storms,overall_anthro_impact,what_kind_of_impacts (archived field),siltation,dynamite_fishing,poison_fishing,aquarium_fish_collection,harvest_of_inverts_for_food,harvest_of_inverts_for_curio,tourist_diving_snorkeling,sewage_pollution,industrial_pollution,commercial_fishing,live_food_fishing,artisinal_recreational,other_forms_of_fishing (archived field),other_fishing (archived field),yachts,level_of_other_impacts (archived field),other_impacts,is_site_protected,is_protection_enforced,level_of_poaching,spearfishing,banned_commercial_fishing,recreational_fishing,invertebrate_shell_collection,anchoring,diving,other_specify,nature_of_protection (archived field),site_comments,substrate_comments,fish_comments,inverts_comments,comments_from_organism_sheet (archived field),grouper_size (archived field),percent_bleaching (archived field),percent_colonies_bleached (archived field),percent_of_each_colony (archived field),suspected_disease (archived field),rare_animals_details,submitted_by (archived field)
f5103c4c-9a67-4517-ab29-d1816ddaaa8c,d8a9ecaa-0217-450e-a09d-43d859d691f3,153.8.44.0E.26.48.12.0S,Kings Beach - Kings Beach Reef (Fringing reef seaward) Site 1,"","-26.803333, 153.145556",153,8,44.0,E,26,48,12.0,S,Australia,Queensland,"",Indo-Pacific,"","","",true,no site description; did not record fish,2013,17-October-13,3.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",false,"","","","","","","","","","","","",4 drupella,"","","","","","",0,0,""
e661564b-fb52-4fa8-b730-4c2777499a46,d8e4f3f8-5507-4668-b1fe-118f3e6435d0,149.9.57.4E.19.44.44.8S,Hardy Reef - Hardy Reef (Back reef wall) Site 1,NS,"-19.745778, 149.165944",149,9,57.4,E,19,44,44.8,S,Australia,Queensland,Airlie Beach,Indo-Pacific,74080.0,77.0,75.0,true,"no site description, belt",2013,15-April-13,5.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",false,"","","","","","","","","","","","","","","","","","","","","",""
7dc31cc2-80ad-4753-bfa1-cecfe2d5bb9b,d906db63-047e-4b15-86d6-ca2cd1970ec8,146.12.16.8E.16.52.21.0S,Moore Reef - Reef Magic Pontoon (Back reef wall) Site 1,"","-16.8725, 146.204667",146,12,16.8,E,16,52,21.0,S,Australia,Queensland,Cairns,Indo-Pacific,4700.0,47.0,47.0,true,did not record fish,2010,07-March-10,7.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",false,"","","","","","","","","","","","","","","","","","","","0,2,0,0",2,""
14ef36ab-c74a-4905-8be0-900371064498,d922b49e-5355-4622-8135-999ad7183820,145.46.37.9E.15.30.41.1S,Ribbon Reef 3 - Tracey's Wonderland (Joanies Joy) (Back reef slope) Site 1,"","-15.511417, 145.777194",145,46,37.9,E,15,30,41.1,S,Australia,Queensland,Cairns/Cooktown,Indo-Pacific,14324.0,15.1,16.2,false,"",2008,24-April-08,5.0, 4:00 pm, 5:30 pm,"",51-100m,Sunny,"","","","",1.0,20.0,Yes,popular dive site,Sheltered,Yes,3/21/2006,Low,"",Never,None,None,None,None,None,Medium,None,None,None,None,None,"","",None,"","",true,Yes,None,Yes,Yes,Yes,Yes,No,No,"","","","","1 anemone, 5 drupella","","","","","","","2,0,1,2","",""
d3495ba6-373b-4e43-8bb7-a6c2250d2171,d92c6da6-de33-4ac5-ac93-711c12764f70,153.22.14.5E.27.30.7.9S,Peel Island - Peel Island East (Fringing reef leeward) Site 1,"","-27.502194, 153.370694",153,22,14.5,E,27,30,7.9,S,Australia,Queensland,"",Indo-Pacific,"","","","","",2019,14-June-19,5.0, 9:00 am,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",No,No,No,No,No,No,"","",no site description,"","",Coral disease colony = 1%/0/4%/0,"","","","","","","",""
62e82aba-a120-4d96-941d-0beed6303ace,d958293e-8c1a-4bec-9a3d-9bace663996a,153.6.46.0E.26.36.54.0S,Mudjimba (Old Woman) Island - The Ledge (Mudjimba Island) (Fringing reef leeward) Site 1,"","-26.615, 153.112778",153,6,46.0,E,26,36,54.0,S,Australia,Queensland,"",Indo-Pacific,"","","","","",2021,23-August-21,6.0,11:15 am,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",No,No,No,No,No,No,"","",no site description,"","",14 drupella; Coral disease colony = 1%/0/0/0,"","","","","","","",""
9554f0da-e237-42f1-b409-f59b220a78dd,d983c098-b305-466d-bf96-7d568e572ea4,146.51.57.0E.19.9.15.0S,Magnetic Island Reefs - Geoffrey Bay (Fringing reef leeward) Site 1,"","-19.154167, 146.865833",146,51,57.0,E,19,9,15.0,S,Australia,Queensland,Magnetic Island,Indo-Pacific,600.0,"",0.1,true,no belt,2014,14-June-14,5.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",false,"","","","","","","","","","","","","","","","","","","","","",""
1655db90-4fce-46e3-8b6e-3b5759d8bb7a,d9aada57-f429-477d-8768-0687888b1a63,151.55.2.3E.23.26.24.2S,Heron Reef - Stevos Carbonara (Reef flat) Site 1,"","-23.440056, 151.917306",151,55,2.3,E,23,26,24.2,S,Australia,Queensland,Fitzroy,Indo-Pacific,"","","",true,"no site description, no fish survey",2016,22-September-16,15.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",false,"","","","","","","","","","","","",Other is halimeda.,"","","","","","","","",""
93f03dde-0a68-4691-888e-c9209082b72a,da26f898-fb46-4437-975c-0ba34c1e3b86,149.16.6.0E.19.34.18.0S,Knuckle Reef - Knuckle Reef (Back reef slope) Site 1,"","-19.571667, 149.268333",149,16,6.0,E,19,34,18.0,S,Australia,Queensland,Airlie Beach,Indo-Pacific,95000.0,112.6,95.0,true,did not record fish,2010,18-April-10,6.0,11:30 am,12:10 pm,Gps,"",Sunny,"","","","","",10.0,No,"",Sometimes,Yes,3-17-10 Cyclone Ului,Low,"",Occasionally,None,None,None,None,None,Low,None,None,None,None,None,"","",Medium,"","",true,Yes,Low (<1/month),Yes,Yes,Yes,Yes,No,No,"","","","","","","","","","","","2,2,0,0",0,""
1ba7cbe6-e672-4809-8cbf-3276d20aa1be,da70e0b5-9af3-4d6a-8a1b-b4f455c35118,153.33.25.0E.27.23.48.0S,Flat Rock Island - Shark Gulley (Fringing reef seaward) Site 1,"","-27.396667, 153.556944",153,33,25.0,E,27,23,48.0,S,Australia,Queensland,"",Indo-Pacific,"","","","","",2021,28-March-21,9.0,12:15 pm,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",No,No,No,No,No,No,"","",no site description,"","","10 drupella; Coral disease population = 1%/1%/0/1%, Coral disease colony = 1%/1%/0/1%, ","","","","","","","",""
5c7e7b9e-d804-4e90-bd6d-c7a5682edcb5,dab18640-396e-459e-974c-b5a1be3102e7,151.55.25.7E.23.27.17.3S,Heron Reef - Canyons (Back reef slope) Site 1,"","-23.454806, 151.923806",151,55,25.7,E,23,27,17.3,S,Australia,Queensland,"",Indo-Pacific,"","","",true,"no site description, no fish survey",2016,18-September-16,5.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",false,"","","","","","","","","","","","","","","","","","","","","",""
432a9b0b-1fc5-426e-9343-3478177c8360,dae8e2a9-567f-43bc-ad1f-6aa8f3d6ab27,153.28.33.0E.28.6.33.0S,Palm Beach Reef - Palm Beach Reef (Fringing reef seaward) Site 1,"","-28.109167, 153.475833",153,28,33.0,E,28,6,33.0,S,Australia,Queensland,"",Indo-Pacific,"","","","","",2020,24-June-20,9.0,11:59 am,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",No,No,No,No,No,No,"","",no site description,"","",7 drupella,"","","","","","","",""
f67bbc17-d069-4349-85f8-8e0982973636,dafea14e-827a-47e3-b83e-b165eef00334,151.54.47.9E.23.26.37.7S,Heron Reef- Research Zone (Reef flat) Site 1,"","-23.443806, 151.913306",151,54,47.9,E,23,26,37.7,S,Australia,"","",Indo-Pacific,"","","",false,"",2014,08-November-14,2.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",false,"","","","","","","","","","","","",DA 1=NIADA 2-PadinaDA 3- Sargassum,"","","","","","","","",""
bc456476-f44d-4053-b52e-228412c594ad,db60e1bb-156a-412e-bf2e-b2776fd539f0,148.56.53.2E.20.3.56.9S,Hook Island - Luncheon Bay (Fringing reef leeward) Site 1,"","-20.065806, 148.948111",148,56,53.2,E,20,3,56.9,S,Australia,Queensland,"",Indo-Pacific,"","","",true,no site description,2013,22-June-13,6.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",false,"","","","","","","","","","","","",2 anemones,"","","","","","",0,0,""
aaf1e8c1-504c-47ae-9560-cb0794b4ce9f,db69b5dc-02f4-4912-ad1c-36f0fb8b9eb2,153.23.4.6E.27.31.3.7S,Goat Island - Goat Island (Fringing reef leeward) Site 1,"","-27.517694, 153.384611",153,23,4.6,E,27,31,3.7,S,Australia,"","",Indo-Pacific,"","","",true,did not record fish,2015,01-November-15,2.5,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",false,"","","","","","","","","","","","","","","","","","","","","",""
8dd6c83c-a9f5-4cf5-b4f8-cac5d3261f4e,db6bc44c-dd8b-4c97-88e4-2ce9bf910328,153.9.38.9E.26.38.42.0S,Inner Gneerings - The Caves (Other) Site 2,"","-26.645, 153.160806",153,9,38.9,E,26,38,42.0,S,Australia,"","",Indo-Pacific,"","","",true,no site description,2017,27-January-17,9.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",false,"","","","","","","","","","","","",OT = Ascidian; Wobbegong shark on section 3,"","","","","","","","",""
adb256fc-3f4f-49ae-b962-654fa47c9666,db82f879-a914-46f9-9569-1c5b8421ebc0,153.29.29.0E.26.58.7.0S,Flinders Reef - Aladdin's Cave (Fringing reef seaward) Site 1,"","-26.968611, 153.491389",153,29,29.0,E,26,58,7.0,S,Australia,Queensland,"",Indo-Pacific,"","","",false,"",2009,14-November-09,10.0,10:30 am,11:30 am,Gps,"",Sunny,"","","","","",14.0,Yes,"Very popular diving location, green zone, NRM interest, unique coral growth for SEQ region",Exposed,Yes,3-11-09,Medium,"",Never,None,None,Low,None,None,Medium,None,None,None,None,Medium,"","",Many,"","",true,Yes,"Medium (>1/month, <1/wk)",Yes,Yes,Yes,Yes,No,No,"","","Relatively isolated location, but heavy use. More anemones & fish since implementation of green zone","","","","","","","","","0,1,1,0",1,""
26ec422e-2884-4b78-835c-256adc0242a9,dba08987-5714-49b3-8265-cd2fa521e8ed,113.52.35.7E.22.7.56.0S,Oyster Stacks - Oyster Stacks Central (Fringing reef seaward) Site 2,"","-22.132222, 113.876583",113,52,35.7,E,22,7,56.0,S,Australia,"","",Indo-Pacific,"","","",true,did not record fish,2016,28-February-16,2.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",false,"","","","","","","","","","","","",2.5 = Sargassum 3.5 and 4.5 = Dictyota Erect 5 and 8= Turbinaria 10.5 = Dictyota Creeping 31.5 34.5 and 40 42 51.5 54 = Dictyota Creeping 56 and 56.6 = Sargassum 90.5 = Dictyota Creeping,"","","","","","","","",""
df26e2ba-e998-43f5-a719-df3feddd486f,dbb8526b-20d4-4728-b333-049d05682359,145.51.50.4E.16.14.30.0S,Opal Reef - Bashful Bommie (Back reef slope) Site 2,EW,"-16.241667, 145.864",145,51,50.4,E,16,14,30.0,S,Australia,Queensland,"Port Douglas, South Opal Reef",Indo-Pacific,55560.0,46.3,64.8,"","",2018,08-April-18,5.0, 1:20 pm,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",No,No,No,No,No,No,"","",no site description,"",did not record fish,"8 drupella, 2 trochus; Coral disease population = 0/0/0/2%","","","","","","","",""
785296b5-9003-405f-af07-46006b8ab26f,dbdd18ec-3ec3-41d1-abaa-85d1eb5e92eb,151.55.6.2E.23.26.40.9S,Heron Reef- Shark Bay (Reef flat) Site 1,"","-23.444694, 151.918389",151,55,6.2,E,23,26,40.9,S,Australia,"","",Indo-Pacific,"","","",true,"no site description, no fish survey",2016,19-September-16,2.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",false,"","","","","","","","","","","","","","","","","","","","","",""
fc998cbe-687e-4663-9e0c-761cf81d7f1c,dc24ffb3-f2ca-42b1-adbe-3a39cbc22574,113.52.4.4E.22.8.55.0S,South Mandu Reef - South Mandu Reef 1 (Fringing reef seaward) Site 1,"","-22.148611, 113.867889",113,52,4.4,E,22,8,55.0,S,Australia,Western Australia,"",Indo-Pacific,"","","",true,did not record fish,2016,27-February-16,2.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",false,"","","","","","","","","","","","","","","","","","","","","",""
6312b675-97ab-45a6-bed8-186baf180771,dc2b5771-2f12-424a-8719-ce8cbc564d01,146.52.13.0E.19.8.54.0S,Magnetic Island Reefs - Alma Bay (Fringing reef leeward) Site 2,"","-19.148333, 146.870278",146,52,13.0,E,19,8,54.0,S,Australia,Queensland,"",Indo-Pacific,"","","",true,no site description; did not record fish,2013,16-June-13,4.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",false,"","","","","","","","","","","","",1 drupella,"","","","","","",0,0,""
c728fc1b-f458-4220-9962-66bb6c6497a3,dc8d49b8-bdf0-480b-b55c-0cea720212f5,146.50.54.46E.19.10.16.82S,Magnetic Island Reefs - Nelly Bay Site 1,"","-19.171338, 146.848462",146,50,54.46,E,19,10,16.82,S,Australia,"","",Indo-Pacific,"","","","","",2022,19-June-22,4.0,10:00 am,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",No,No,No,No,No,No,"","",no site description,"","",3 drupella,"","","","","","","",""
7ec2ed5e-6aaa-4e98-9aba-5ada8a374340,dc97c084-596b-4006-bf92-7cf41511712d,153.22.14.5E.27.30.7.9S,Peel Island- South Peel (Fringing reef seaward) Site 1,"","-27.502194, 153.370694",153,22,14.5,E,27,30,7.9,S,Australia,"","",Indo-Pacific,"","","",true,no belt,2012,15-February-12,2.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",false,"","","","","","","","","","","","","","","","","","","","","",""
b8f22118-32f3-4bd1-b5f5-c668cb535ba7,dcc3d99e-bb46-4f5c-9005-757999be3c8d,151.54.37.8E.23.26.28.0S,Heron Reef - Cappuccino Express (Reef flat) Site 1,"","-23.441111, 151.9105",151,54,37.8,E,23,26,28.0,S,Australia,Queensland,"",Indo-Pacific,"","","",false,"",2015,25-November-15,2.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",false,"","","","","","","","","","","","",Clam first transect sea cucumber 2nd transect. Also saw 2 black tip reef sharks one on transect line and 2 rays neither on transect line.,"","","","","","","","",""
7c778c77-a8e0-416a-bf3d-191b10c83030,dd056049-b551-44df-9092-5c05143ee143,153.29.2.4E.26.58.39.7S,Flinders Reef - Nursery (Back reef slope) Site 2,"","-26.977694, 153.484",153,29,2.4,E,26,58,39.7,S,Australia,Queensland,"",Indo-Pacific,"","","",true,did not record fish or inverts,2015,11-January-15,6.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",false,"","","","","","","","","","","","",1 m off transect 4 2 diademas and  coral shrimpD.A. 1 RCTAD.A. 2 Asparagopsis,"","","","","","","","",""
31c70149-64c1-4e22-8dbe-67b7dcc1295e,dd1aec69-344a-4577-8882-e261add5b816,146.52.52.9E.19.7.21.7S,Magnetic Island Reefs - Florence Bay (Fringing reef leeward) Site 2,"","-19.122694, 146.881361",146,52,52.9,E,19,7,21.7,S,Australia,"","",Indo-Pacific,"","","",true,did not record fish,2015,26-July-15,5.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",false,"","","","","","","","","","","","","","","","","","","","","",""
4260581a-6c61-45a1-920b-d3d15d0d2e9f,ddf0b2e1-c56e-481e-9247-8b028a2b9766,153.14.19.6E.27.20.41.4S,Mud Island - Rubble Patch (Fringing reef leeward) Site 1,"","-27.344833, 153.238778",153,14,19.6,E,27,20,41.4,S,Australia,Queensland,South East,Indo-Pacific,"","","","","",2019,07-July-19,4.0, 9:40 am,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",No,No,No,No,No,No,"","",no site description,"","","1 drupella; Coral disease population = 0/3%/3%/3%, Coral disease colony = 0/1%/1%/1%","","","","","","","",""
fabfd7bc-ee79-4c47-a88e-8cf81511892d,ddf335e8-89c1-49dc-bb24-940128b5c4c7,153.22.58.3E.27.30.59.6S,Goat Island - Goat Island West (Reef flat) Site 1,"","-27.516556, 153.382861",153,22,58.3,E,27,30,59.6,S,Australia,"","",Indo-Pacific,"","","","","",2018,27-October-18,5.0,12:00 pm,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",No,No,No,No,No,No,"","",no site description,"","","","","","","","","","",""
4260581a-6c61-45a1-920b-d3d15d0d2e9f,de22fa6d-21e6-4bed-be1a-d5d26e0f5ebb,153.14.19.6E.27.20.41.4S,Mud Island - Rubble Patch (Fringing reef leeward) Site 1,"","-27.344833, 153.238778",153,14,19.6,E,27,20,41.4,S,Australia,Queensland,South East,Indo-Pacific,"","","","","",2022,19-January-22,4.0,10:40 am,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",No,No,No,No,No,No,"","",no site description,"","",10 drupella,"","","","","","","",""
a376cfce-c084-4674-968d-a25bb952e385,de8d2e91-d678-4ad0-8ebd-c63077a4f160,153.29.17.4E.26.58.47.6S,Flinders Reef - Alden's Cave (Other) Site 2,"","-26.979889, 153.488167",153,29,17.4,E,26,58,47.6,S,Australia,Queensland,South East,Indo-Pacific,"","","",true,no site description,2016,06-November-16,10.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",false,"","","","","","","","","","","","",2 Banded Coral Shrimps between sections 1 and 2.,"","","","","","","","",""
06f5c90e-8dbe-4c38-b2df-ca32c78eea00,def71f9c-1d54-433a-909e-a6e5a3651c93,153.31.34.0E.27.24.51.5S,Shag Rock Island - Shag Rock East (Fringing reef seaward) Site 1,"","-27.414306, 153.526111",153,31,34.0,E,27,24,51.5,S,Australia,"","",Indo-Pacific,"","","",true,no site description,2016,09-October-16,5.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",false,"","","","","","","","","","","","",OT Corillamorph,"","","","","","","","",""
a6948aa2-07ca-4d4c-b15e-f813ab2cbe0f,e003f3cb-ade6-4624-9f2a-d37ed6a27e01,145.49.20.5E.15.58.58.4S,Agincourt Reef - Agincourt 3D (Pontoon) (Back reef slope) Site 1,"","-15.982889, 145.822361",145,49,20.5,E,15,58,58.4,S,Australia,Queensland,"Port Douglas, South Opal Reef",Indo-Pacific,40766.0,46.3,14.8,true,did not record fish,2010,06-February-10,5.0,"","",Gps,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",false,"","","","","","","","","","","","","","","","","","","","0,1,0,0",0,""
4ed758a7-a9cd-4448-aa33-e67b932c0288,e009cb32-8d54-431e-ba7c-17dcc28744f5,145.59.0.0E.16.34.0.0S,Paradise Reef - Breaking Patches (Back reef slope) Site 1,"","-16.566667, 145.983333",145,59,0.0,E,16,34,0.0,S,Australia,Queensland,Wet Tropics,Indo-Pacific,"","","",true,"no site description, no fish survey",2016,29-October-16,4.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",false,"","","","","","","","","","","","","","","","","","","","","",""
62e82aba-a120-4d96-941d-0beed6303ace,e01894e3-0dcf-4858-ace5-ee8ae0c2d33e,153.6.46.0E.26.36.54.0S,Mudjimba (Old Woman) Island - The Ledge (Mudjimba Island) (Fringing reef leeward) Site 1,"","-26.615, 153.112778",153,6,46.0,E,26,36,54.0,S,Australia,Queensland,"",Indo-Pacific,"","","",true,no site description,2012,05-August-12,5.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",false,"","","","","","","","","","","","","","","","","","","",0,1,""
6643436d-bc6a-45e4-951e-3a915f3c1d72,e01ebbf5-4050-4127-aaae-5ccc7f87c559,151.54.17.3E.23.26.29.8S,Heron Reef- Heron Bommie (Fringing reef seaward) Site 1,"","-23.441611, 151.904806",151,54,17.3,E,23,26,29.8,S,Australia,"","",Indo-Pacific,"","","",true,did not record inverts or impacts,2015,27-November-15,6.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",false,"","","","","","","","","","","","","","","","","","","","","",""
69c98d3d-3531-403b-80e2-606515e64d0f,e0377f1a-c11d-4b7c-98bc-1383858fd72f,151.54.39.6E.23.26.5.6S,Heron Reef - Gorgonian Hole (Back reef slope) Site 1,"","-23.434889, 151.911",151,54,39.6,E,23,26,5.6,S,Australia,Queensland,Fitzroy,Indo-Pacific,"","","","","",2019,27-October-19,9.0, 3:00 pm,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",No,No,No,No,No,No,"","",no site description,"","",Coral disease colony = 2%/0/0/5%,"","","","","","","",""
57144c86-a4f1-4832-83b6-63cd1f6eaac0,e08f4196-35b2-486a-9ab1-e7051c4c05f0,113.52.38.7E.22.7.51.5S,Oyster Stacks - Oyster Stacks North (Fringing reef seaward) Site 1,"","-22.130972, 113.877417",113,52,38.7,E,22,7,51.5,S,Australia,Western Australia,"",Indo-Pacific,"","","",true,no site description; did not record fish,2013,16-June-13,1.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",false,"","","","","","","","","","","","","1 trochus, 138 drupella, 1 anemone","","","","","","",0,0,""
db868ab5-5f82-47a4-af1f-99b56ac0660c,e09b6f08-f620-411a-b056-c5dc2920ac22,153.2.45.2E.26.12.41.0S,Little Halls Reef- Little Halls Reef (Other) Site 1,"","-26.211389, 153.045889",153,2,45.2,E,26,12,41.0,S,Australia,"","",Indo-Pacific,"","","",true,did not record fish,2011,16-October-11,14.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",false,"","","","","","","","","","","","","","","","","","","","","",""
